,database1,database2,tablename,source,seg_id,vers_rotor,datacountdbl,datacountstr,da,dm,di,z,lp,spiri,hr,hl,gamma,plen,was,alpha_a,tanue,delta_u,wks,wbk,memotext,k2_refpos,functyp,profile,profile_correction,profile_last_correction,profile_actual,settings,settings_correction,settings_last_correction,settings_lead_actual,settings_cone_actual,count,cycleno,cycleselect,progno,vc,vcr,vf,vfr,vr,vrad,srad,saxl,saxr,ssum,vca,vfa,vfar,nsz,sa,na,deltagamma1,fpmr,fpma,wait,ndpc,fdwl,qd,fdsl,bal,hm,sradl,sradr,sradvt,sradvtactive,noiseampl,noiselimitlow,processname,cyclefinished,nso,v2rad,fsr,vfrr,vval1,vval2,vers_process,datacountcycle,datacountstrcycle,grindingwheel,dresser,dresser_2,cutterhead,vers_profile,area,axis,flank,startpos,endpos,a,b,c,d,e,f,g,seg_name,wp_id,seg_typ,seg_pos,origin,machinetyp,vers_settings,vers_grindingtool,wheel_type,dw,bwmin,cd,bw,vmax,pmax,ident,wp_name,pj_id,work_routine
211,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,154.0,0.0,0.0,22.421356,20.219933,0.0,-0.590253128157555,0.8072182138060444,0.0,5155000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
212,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,67.0,0.0,0.0,-22.27096,20.085826,0.0,0.5563195604075489,0.8309684390564731,0.0,5068000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
213,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,130.0,0.0,0.0,16.55478,20.86215,0.0,0.6216007065399416,0.7833342591952974,0.0,5131000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
214,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,174.0,0.0,0.0,25.647165,21.862607,0.0,-0.2856785994737486,0.9583254863576975,0.0,5175000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
215,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,96.0,0.0,0.0,-12.050729,23.750158,0.0,-0.45248205680527653,0.8917735072703531,0.0,5097000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
216,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,174.0,0.0,0.0,25.647165,21.862607,0.0,-0.28567861619968365,0.9583254813716652,0.0,5175000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
217,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,161.0,0.0,0.0,22.990392,20.678332,0.0,-0.5825914555204261,0.8127651542448109,0.0,5162000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
218,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,31.0,0.0,0.0,-31.56552,22.594627,0.0,-0.030528150787807844,0.9995339073835748,0.0,5032000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
219,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,43.0,0.0,0.0,-26.373579,22.064878,0.0,0.24691265644037966,0.969037739249383,0.0,5044000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
220,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,171.0,0.0,0.0,24.80651,21.585993,0.0,-0.34543750533541157,0.9384417562681487,0.0,5172000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
221,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,69.0,0.0,0.0,-21.880796,19.849481,0.0,0.4730546518599899,0.8810330847100032,0.0,5070000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
222,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,149.0,0.0,0.0,21.356743,19.630278,0.0,-0.38171952928043296,0.9242782053937681,0.0,5150000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
223,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,142.0,0.0,0.0,20.253757,19.363785,0.0,-0.09802462647360029,0.9951839893229347,0.0,5143000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
224,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,23.0,0.0,0.0,-36.954964,21.820227,0.0,-0.24378260692918072,0.9698299028998912,0.0,5024000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
225,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,124.0,0.0,0.0,12.050728,23.750158,0.0,0.45248202567650847,0.8917735230649559,0.0,5125000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
226,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,107.0,0.0,0.0,-2.675214,26.497798,0.0,-0.10044925229038855,0.9949421831012604,0.0,5108000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
227,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,82.0,0.0,0.0,-19.307424,19.378888,0.0,-0.13529421059386948,0.9908054685859287,0.0,5083000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
228,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,45.0,0.0,0.0,-25.881904,21.906307,0.0,0.2751450939713933,0.961402713363902,0.0,5046000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
229,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,24.0,0.0,0.0,-36.208418,21.997063,0.0,-0.21707301471478926,0.9761553699502108,0.0,5025000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
230,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,159.0,0.0,0.0,22.881747,20.59605,0.0,-0.6239820012641394,0.7814387129509258,0.0,5160000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
231,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,102.0,0.0,0.0,-7.060412,25.679576,0.0,-0.2651051513536834,0.9642195075426242,0.0,5103000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
232,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,84.0,0.0,0.0,-18.754584,19.482361,0.0,-0.27703951689709655,0.9608585255267413,0.0,5085000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
233,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,201.0,0.0,0.0,40.130418,20.802699,0.0,0.3501704017795355,0.9366860144774014,0.0,5202000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
234,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,135.0,0.0,0.0,18.43838,19.595695,0.0,0.35102629910183536,0.9363656002539119,0.0,5136000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
235,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,86.0,0.0,0.0,-18.14759,19.710209,0.0,-0.42780142883459493,0.9038727440779919,0.0,5087000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
236,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.0,0.0,0.0,-50.927378,13.940867,0.0,-0.9066072566391099,0.4219754521406514,0.0,5003000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
237,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,209.0,0.0,0.0,47.022857,17.301788,0.0,0.5492483075711058,0.8356591988545785,0.0,5210000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
238,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,60.0,0.0,0.0,-22.926482,20.631102,0.0,0.6037856540037808,0.7971467142372392,0.0,5061000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
239,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,97.0,0.0,0.0,-11.247528,24.140903,0.0,-0.4223233908373977,0.9064452292067087,0.0,5098000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
240,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,25.0,0.0,0.0,-35.49833,22.120873,0.0,-0.19107339627435938,0.9815757521639283,0.0,5026000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
241,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,28.0,0.0,0.0,-33.440414,22.436477,0.0,-0.1107950892919066,0.9938432714411254,0.0,5029000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
242,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,87.0,0.0,0.0,-17.82663,19.884407,0.0,-0.5029937899792954,0.8642900249582106,0.0,5088000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
243,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,30.0,0.0,0.0,-32.17897,22.543342,0.0,-0.05765095683216518,0.9983368004718327,0.0,5031000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
244,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,100.0,0.0,0.0,-8.77522,25.145289,0.0,-0.3294929084912545,0.9441580499333646,0.0,5101000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
245,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,21.0,0.0,0.0,-38.501942,21.385356,0.0,-0.29690402120883275,0.9549073264930085,0.0,5022000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
246,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,175.0,0.0,0.0,25.881904,21.906307,0.0,-0.2751450939713932,0.961402713363902,0.0,5176000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
247,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,202.0,0.0,0.0,40.957843,20.480127,0.0,0.3761338979406596,0.9265653192408863,0.0,5203000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
248,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,34.0,0.0,0.0,-29.924255,22.582052,0.0,0.04697093643830219,0.9988962564401315,0.0,5035000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
249,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,29.0,0.0,0.0,-32.780624,22.525051,0.0,-0.08338057415876837,0.9965177769879241,0.0,5030000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
250,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,40.0,0.0,0.0,-27.32589,22.278004,0.0,0.18893217985816332,0.9819901381450032,0.0,5041000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
251,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,44.0,0.0,0.0,-26.106672,21.994453,0.0,0.26270668386183976,0.9648757423908612,0.0,5045000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
252,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,17.0,0.0,0.0,-41.798032,20.125379,0.0,-0.40186129990273856,0.9157005491100686,0.0,5018000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
253,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,57.0,0.0,0.0,-23.19416,20.787267,0.0,0.5377227983293463,0.8431216947492557,0.0,5058000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
254,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,91.0,0.0,0.0,-15.861041,21.394332,0.0,-0.5955520990222415,0.8033166855918046,0.0,5092000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
255,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,88.0,0.0,0.0,-17.528539,20.07551,0.0,-0.5770397836746107,0.8167160388144453,0.0,5089000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
256,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,127.0,0.0,0.0,14.375462,22.419548,0.0,0.5397714380449066,0.8418116147161036,0.0,5128000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
257,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1077.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,77.0,0.0,0.0,-20.449614,19.388222,0.0,0.14579322875762973,0.9893150835039489,0.0,5078000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
258,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,18.0,0.0,0.0,-40.957843,20.480127,0.0,-0.3761338979406595,0.9265653192408863,0.0,5019000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
259,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,173.0,0.0,0.0,25.465928,21.782878,0.0,-0.298449928435038,0.9544252931566308,0.0,5174000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
260,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,83.0,0.0,0.0,-19.030074,19.425871,0.0,-0.20407857450521724,0.978954511419156,0.0,5084000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
261,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,85.0,0.0,0.0,-18.453724,19.581246,0.0,-0.3517602545420286,0.9360901256420384,0.0,5086000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
262,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,70.0,0.0,0.0,-21.630033,19.747501,0.0,0.42066455923718016,0.9072162523906794,0.0,5071000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
263,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,111.0,0.0,0.0,0.893969,26.617492,0.0,0.03356684681301615,0.9994364746170872,0.0,5112000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
264,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,51.0,0.0,0.0,-24.277189,21.349362,0.0,0.39493719287187107,0.918708122140262,0.0,5052000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
265,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,126.0,0.0,0.0,13.629155,22.880913,0.0,0.5117489980206636,0.8591350086132253,0.0,5127000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
266,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,125.0,0.0,0.0,12.840373,23.3327,0.0,0.4821317077302263,0.8760987480878715,0.0,5126000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
267,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,152.0,0.0,0.0,22.071609,19.985309,0.0,-0.5185778089957341,0.8550304415733886,0.0,5153000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
268,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,126.0,0.0,0.0,13.615575,22.888997,0.0,0.5112390869704591,0.8594385352970922,0.0,5127000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
269,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,208.0,0.0,0.0,46.146679,17.833176,0.0,0.5261027715670826,0.8504209979471544,0.0,5209000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
270,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,57.0,0.0,0.0,-23.177987,20.805299,0.0,0.5383770675722308,0.8427040602206243,0.0,5058000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
271,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,1084.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,179.0,0.0,0.0,26.982873,22.208184,0.0,-0.20967288218412916,0.9777715901357537,0.0,5180000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
272,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database1,2290.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,92.0,0.0,0.0,-15.13381,21.914786,0.0,-0.568245937545921,0.822858769451087,0.0,5093000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
